nameWithOwner,owner,description,primaryLanguage,stars,forks,createdAt,updatedAt,repositoryAge,daysSinceUpdate,mergedPullRequests,releases,openIssues,closedIssues,totalIssues,closedIssuesRatio,watchers,url
ryanmcdermott/clean-code-javascript,ryanmcdermott,Clean Code concepts adapted for JavaScript,JavaScript,94312,12502,2016-11-25T22:25:41Z,2026-03-05T15:39:43Z,3386,0,149,0,80,165,245,0.673469387755102,0,https://github.com/ryanmcdermott/clean-code-javascript
immich-app/immich,immich-app,High performance self-hosted photo and video management solution.,TypeScript,94082,5012,2022-02-03T15:56:27Z,2026-03-05T17:47:00Z,1491,0,8729,287,515,7491,8006,0.9356732450662003,0,https://github.com/immich-app/immich
tailwindlabs/tailwindcss,tailwindlabs,A utility-first CSS framework for rapid UI development.,TypeScript,93917,5095,2017-10-06T14:59:14Z,2026-03-05T17:21:40Z,3072,0,3302,300,51,4720,4771,0.9893104171033327,0,https://github.com/tailwindlabs/tailwindcss
iluwatar/java-design-patterns,iluwatar,Design patterns implemented in Java,Java,93794,27382,2014-08-09T16:45:18Z,2026-03-05T16:56:48Z,4226,0,1520,0,139,839,978,0.8578732106339468,0,https://github.com/iluwatar/java-design-patterns
puppeteer/puppeteer,puppeteer,JavaScript API for Chrome and Firefox,TypeScript,93713,9378,2017-05-09T22:16:13Z,2026-03-05T17:12:25Z,3221,0,5836,646,258,7065,7323,0.9647685374846374,0,https://github.com/puppeteer/puppeteer
nvm-sh/nvm,nvm-sh,Node Version Manager - POSIX-compliant bash script to manage multiple active node.js versions,Shell,92036,9934,2010-04-15T17:47:47Z,2026-03-05T16:24:29Z,5803,0,741,71,331,2062,2393,0.8616798997074802,0,https://github.com/nvm-sh/nvm
deepseek-ai/DeepSeek-R1,deepseek-ai,,Unknown,91918,11763,2025-01-20T11:57:28Z,2026-03-05T16:43:46Z,409,0,10,1,27,664,691,0.9609261939218524,0,https://github.com/deepseek-ai/DeepSeek-R1
florinpop17/app-ideas,florinpop17,A Collection of application ideas which can be used to improve your coding skills.,Unknown,90946,10308,2019-02-25T18:36:56Z,2026-03-05T17:01:53Z,2564,0,151,0,144,51,195,0.26153846153846155,0,https://github.com/florinpop17/app-ideas
PanJiaChen/vue-element-admin,PanJiaChen,:tada: A magical vue admin                                                                https://panjiachen.github.io/vue-element-admin,Vue,90288,30601,2017-04-17T03:35:49Z,2026-03-05T17:47:48Z,3244,0,311,49,1257,2356,3613,0.6520896761693883,0,https://github.com/PanJiaChen/vue-element-admin
microsoft/markitdown,microsoft,Python tool for converting files and office documents to Markdown.,Python,90148,5288,2024-11-13T19:56:40Z,2026-03-05T17:50:20Z,476,0,170,18,302,84,386,0.21761658031088082,0,https://github.com/microsoft/markitdown
storybookjs/storybook,storybookjs,"Storybook is the industry standard workshop for building, documenting, and testing UI components in isolation",TypeScript,89365,9883,2016-03-18T04:23:44Z,2026-03-05T16:14:30Z,3639,0,12275,1000,2113,12042,14155,0.8507241257506182,0,https://github.com/storybookjs/storybook
firecrawl/firecrawl,firecrawl,🔥 The Web Data API for AI - Turn entire websites into LLM-ready markdown or structured data,TypeScript,88509,6227,2024-04-15T21:02:29Z,2026-03-05T17:52:30Z,688,0,1357,32,45,779,824,0.9453883495145631,0,https://github.com/firecrawl/firecrawl
bitcoin/bitcoin,bitcoin,Bitcoin Core integration/staging tree,C++,88355,38786,2010-12-19T15:16:43Z,2026-03-05T16:50:38Z,5555,0,16168,63,362,8650,9012,0.9598313359964492,0,https://github.com/bitcoin/bitcoin
gin-gonic/gin,gin-gonic,"Gin is a high-performance HTTP web framework written in Go. It provides a Martini-like API but with significantly better performance—up to 40 times faster—thanks to httprouter. Gin is designed for building REST APIs, web applications, and microservices.",Go,88195,8568,2014-06-16T23:57:25Z,2026-03-05T16:52:27Z,4279,0,1224,29,596,1786,2382,0.7497900923593619,0,https://github.com/gin-gonic/gin
oven-sh/bun,oven-sh,"Incredibly fast JavaScript runtime, bundler, test runner, and package manager – all in one",Zig,87883,4134,2021-04-14T00:48:17Z,2026-03-05T17:30:11Z,1786,0,7177,210,4841,10920,15761,0.6928494384874057,0,https://github.com/oven-sh/bun
ChatGPTNextWeb/NextChat,ChatGPTNextWeb,✨ Light and Fast AI Assistant. Support: Web | iOS | MacOS | Android |  Linux | Windows,TypeScript,87435,60263,2023-03-10T18:27:54Z,2026-03-05T17:27:56Z,1090,0,894,77,683,2899,3582,0.809324399776661,0,https://github.com/ChatGPTNextWeb/NextChat
rasbt/LLMs-from-scratch,rasbt,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step",Jupyter Notebook,87194,13245,2023-07-23T18:15:57Z,2026-03-05T17:24:20Z,955,0,481,0,0,218,218,1.0,0,https://github.com/rasbt/LLMs-from-scratch
django/django,django,The Web framework for perfectionists with deadlines.,Python,86973,33715,2012-04-28T02:47:18Z,2026-03-05T13:45:41Z,5059,0,10323,0,0,0,0,0.0,0,https://github.com/django/django
gohugoio/hugo,gohugoio,The world’s fastest framework for building websites.,Go,86915,8196,2013-07-04T15:26:26Z,2026-03-05T17:20:44Z,4627,0,3239,365,241,7792,8033,0.9699987551350678,0,https://github.com/gohugoio/hugo
mermaid-js/mermaid,mermaid-js,Generation of diagrams like flowcharts or sequence diagrams from text in a similar manner as markdown,TypeScript,86497,8693,2014-11-01T23:52:32Z,2026-03-05T17:52:29Z,4141,0,2584,179,1367,2210,3577,0.6178361755661168,0,https://github.com/mermaid-js/mermaid
opencv/opencv,opencv,Open Source Computer Vision Library,C++,86445,56530,2012-07-19T09:40:17Z,2026-03-05T13:19:43Z,4977,0,13504,67,2569,8866,11435,0.775338871884565,0,https://github.com/opencv/opencv
sveltejs/svelte,sveltejs,web development for the rest of us,JavaScript,86000,4792,2016-11-20T18:13:05Z,2026-03-05T17:30:26Z,3391,0,6518,606,916,8009,8925,0.8973669467787115,0,https://github.com/sveltejs/svelte
ruanyf/weekly,ruanyf,科技爱好者周刊，每周五发布,Unknown,85205,3898,2018-10-13T12:36:07Z,2026-03-05T17:04:19Z,2700,0,105,0,7200,1286,8486,0.15154371906669808,0,https://github.com/ruanyf/weekly
home-assistant/core,home-assistant,:house_with_garden: Open source home automation that puts local control and privacy first.,Python,85152,36915,2013-09-17T07:29:48Z,2026-03-05T17:49:32Z,4552,0,82552,1000,2911,65351,68262,0.9573554832849902,0,https://github.com/home-assistant/core
3b1b/manim,3b1b,Animation engine for explanatory math videos,Python,84986,7147,2015-03-22T18:50:58Z,2026-03-05T17:22:17Z,4000,0,661,13,458,765,1223,0.6255110384300899,0,https://github.com/3b1b/manim
anthropics/skills,anthropics,Public repository for Agent Skills,Python,84752,8925,2025-09-22T15:53:31Z,2026-03-05T17:52:44Z,164,0,21,0,126,21,147,0.14285714285714285,0,https://github.com/anthropics/skills
microsoft/ML-For-Beginners,microsoft,"12 weeks, 26 lessons, 52 quizzes, classic Machine Learning for all",Jupyter Notebook,84137,20162,2021-03-03T01:34:05Z,2026-03-05T16:23:22Z,1828,0,446,0,0,158,158,1.0,0,https://github.com/microsoft/ML-For-Beginners
laravel/laravel,laravel,"Laravel is a web application framework with expressive, elegant syntax. We’ve already laid the foundation for your next big idea — freeing you to create without sweating the small things.",Blade,83887,24677,2011-06-08T03:06:08Z,2026-03-05T17:14:38Z,5384,0,1670,211,0,0,0,0.0,0,https://github.com/laravel/laravel
louislam/uptime-kuma,louislam,A fancy self-hosted monitoring tool,JavaScript,83627,7478,2021-07-03T01:02:42Z,2026-03-05T17:23:49Z,1706,0,1684,125,661,3981,4642,0.8576044808272296,0,https://github.com/louislam/uptime-kuma
microsoft/playwright,microsoft,"Playwright is a framework for Web Testing and Automation. It allows testing Chromium, Firefox and WebKit with a single API. ",TypeScript,83528,5233,2019-11-15T18:32:42Z,2026-03-05T17:43:17Z,2301,0,16274,158,591,16506,17097,0.9654325320231619,0,https://github.com/microsoft/playwright
MunGell/awesome-for-beginners,MunGell,A list of awesome beginners-friendly projects.,Unknown,83163,7773,2015-10-24T19:53:36Z,2026-03-05T17:35:50Z,3784,0,469,0,16,188,204,0.9215686274509803,0,https://github.com/MunGell/awesome-for-beginners
macrozheng/mall,macrozheng,mall项目是一套电商系统，包括前台商城系统及后台管理系统，基于Spring Boot+MyBatis实现，采用Docker容器化部署。 前台商城系统包含首页门户、商品推荐、商品搜索、商品展示、购物车、订单流程、会员中心、客户服务、帮助中心等模块。 后台管理系统包含商品管理、订单管理、会员管理、促销管理、运营管理、内容管理、统计报表、财务管理、权限管理、设置等模块。,Java,83024,29671,2018-04-04T01:11:44Z,2026-03-05T15:49:13Z,2892,0,1,3,10,489,499,0.9799599198396793,0,https://github.com/macrozheng/mall
realworld-apps/realworld,realworld-apps,"""The mother of all demo apps"" — Exemplary fullstack Medium.com clone powered by React, Angular, Node, Django, and many more",TypeScript,82916,7572,2016-02-26T20:49:53Z,2026-03-05T16:42:22Z,3659,0,434,0,34,511,545,0.9376146788990826,0,https://github.com/realworld-apps/realworld
animate-css/animate.css,animate-css,🍿 A cross-browser library of CSS animations. As easy to use as an easy thing.,CSS,82616,16088,2011-10-12T10:07:38Z,2026-03-05T15:43:35Z,5258,0,315,22,40,843,883,0.9546998867497168,0,https://github.com/animate-css/animate.css
punkpeye/awesome-mcp-servers,punkpeye,A collection of MCP servers.,Unknown,82271,7837,2024-11-30T04:49:10Z,2026-03-05T17:40:45Z,460,0,1409,0,58,151,209,0.722488038277512,0,https://github.com/punkpeye/awesome-mcp-servers
bregman-arie/devops-exercises,bregman-arie,"Linux, Jenkins, AWS, SRE, Prometheus, Docker, Python, Ansible, Git, Kubernetes, Terraform, OpenStack, SQL, NoSQL, Azure, GCP, DNS, Elastic, Network, Virtualization. DevOps Interview Questions",Python,81399,18801,2019-10-03T17:31:21Z,2026-03-05T16:12:24Z,2345,0,309,0,35,69,104,0.6634615384615384,0,https://github.com/bregman-arie/devops-exercises
DopplerHQ/awesome-interview-questions,DopplerHQ,:octocat: A curated awesome list of lists of interview questions. Feel free to contribute! :mortar_board: ,Unknown,81249,9378,2015-11-28T09:48:17Z,2026-03-05T16:12:04Z,3750,0,175,0,27,34,61,0.5573770491803278,0,https://github.com/DopplerHQ/awesome-interview-questions
tonsky/FiraCode,tonsky,Free monospaced font with programming ligatures,Clojure,81239,3179,2014-11-11T19:32:38Z,2026-03-05T09:10:29Z,4131,0,142,29,421,959,1380,0.6949275362318841,0,https://github.com/tonsky/FiraCode
syncthing/syncthing,syncthing,Open Source Continuous File Synchronization,Go,80530,4947,2013-11-26T09:48:21Z,2026-03-05T17:35:06Z,4482,0,2837,462,371,5487,5858,0.9366678047115057,0,https://github.com/syncthing/syncthing
astral-sh/uv,astral-sh,"An extremely fast Python package and project manager, written in Rust.",Rust,80313,2632,2023-10-02T20:24:11Z,2026-03-05T17:50:07Z,884,0,8501,259,2363,6254,8617,0.7257746315423002,0,https://github.com/astral-sh/uv
modelcontextprotocol/servers,modelcontextprotocol,Model Context Protocol Servers,TypeScript,80233,9773,2024-11-19T01:10:17Z,2026-03-05T17:22:52Z,471,0,1178,24,278,560,838,0.6682577565632458,0,https://github.com/modelcontextprotocol/servers
spring-projects/spring-boot,spring-projects,"Spring Boot helps you to create Spring-powered, production-grade applications and services with absolute minimum fuss.",Java,80166,41863,2012-10-19T15:02:57Z,2026-03-05T15:29:34Z,4885,0,42,339,497,40902,41399,0.98799487910336,0,https://github.com/spring-projects/spring-boot
ByteByteGoHq/system-design-101,ByteByteGoHq,Explain complex systems using visuals and simple terms. Help you prepare for system design interviews.,Unknown,79968,8774,2023-09-18T20:52:03Z,2026-03-05T17:18:11Z,898,0,23,0,40,18,58,0.3103448275862069,0,https://github.com/ByteByteGoHq/system-design-101
hacksider/Deep-Live-Cam,hacksider,real time face swap and one-click video deepfake with only a single image,Python,79847,11636,2023-09-24T13:19:31Z,2026-03-05T17:26:25Z,893,0,98,10,82,1032,1114,0.926391382405745,0,https://github.com/hacksider/Deep-Live-Cam
browser-use/browser-use,browser-use,🌐 Make websites accessible for AI agents. Automate tasks online with ease.,Python,79672,9421,2024-10-31T16:00:56Z,2026-03-05T17:39:15Z,490,0,1668,118,132,1269,1401,0.9057815845824411,0,https://github.com/browser-use/browser-use
fighting41love/funNLP,fighting41love,"中英文敏感词、语言检测、中外手机/电话归属地/运营商查询、名字推断性别、手机号抽取、身份证抽取、邮箱抽取、中日文人名库、中文缩写库、拆字词典、词汇情感值、停用词、反动词表、暴恐词表、繁简体转换、英文模拟中文发音、汪峰歌词生成器、职业名称词库、同义词库、反义词库、否定词库、汽车品牌词库、汽车零件词库、连续英文切割、各种中文词向量、公司名字大全、古诗词库、IT词库、财经词库、成语词库、地名词库、历史名人词库、诗词词库、医学词库、饮食词库、法律词库、汽车词库、动物词库、中文聊天语料、中文谣言数据、百度中文问答数据集、句子相似度匹配算法集合、bert资源、文本生成&摘要相关工具、cocoNLP信息抽取工具、国内电话号码正则匹配、清华大学XLORE:中英文跨语言百科知识图谱、清华大学人工智能技术系列报告、自然语言生成、NLU太难了系列、自动对联数据及机器人、用户名黑名单列表、罪名法务名词及分类模型、微信公众号语料、cs224n深度学习自然语言处理课程、中文手写汉字识别、中文自然语言处理 语料/数据集、变量命名神器、分词语料库+代码、任务型对话英文数据集、ASR 语音数据集 + 基于深度学习的中文语音识别系统、笑声检测器、Microsoft多语言数字/单位/如日期时间识别包、中华新华字典数据库及api(包括常用歇后语、成语、词语和汉字)、文档图谱自动生成、SpaCy 中文模型、Common Voice语音识别数据集新版、神经网络关系抽取、基于bert的命名实体识别、关键词(Keyphrase)抽取包pke、基于医疗领域知识图谱的问答系统、基于依存句法与语义角色标注的事件三元组抽取、依存句法分析4万句高质量标注数据、cnocr：用来做中文OCR的Python3包、中文人物关系知识图谱项目、中文nlp竞赛项目及代码汇总、中文字符数据、speech-aligner: 从“人声语音”及其“语言文本”产生音素级别时间对齐标注的工具、AmpliGraph: 知识图谱表示学习(Python)库：知识图谱概念链接预测、Scattertext 文本可视化(python)、语言/知识表示工具：BERT & ERNIE、中文对比英文自然语言处理NLP的区别综述、Synonyms中文近义词工具包、HarvestText领域自适应文本挖掘工具（新词发现-情感分析-实体链接等）、word2word：(Python)方便易用的多语言词-词对集：62种语言/3,564个多语言对、语音识别语料生成工具：从具有音频/字幕的在线视频创建自动语音识别(ASR)语料库、构建医疗实体识别的模型（包含词典和语料标注）、单文档非监督的关键词抽取、Kashgari中使用gpt-2语言模型、开源的金融投资数据提取工具、文本自动摘要库TextTeaser: 仅支持英文、人民日报语料处理工具集、一些关于自然语言的基本模型、基于14W歌曲知识库的问答尝试--功能包括歌词接龙and已知歌词找歌曲以及歌曲歌手歌词三角关系的问答、基于Siamese bilstm模型的相似句子判定模型并提供训练数据集和测试数据集、用Transformer编解码模型实现的根据Hacker News文章标题自动生成评论、用BERT进行序列标记和文本分类的模板代码、LitBank：NLP数据集——支持自然语言处理和计算人文学科任务的100部带标记英文小说语料、百度开源的基准信息抽取系统、虚假新闻数据集、Facebook: LAMA语言模型分析，提供Transformer-XL/BERT/ELMo/GPT预训练语言模型的统一访问接口、CommonsenseQA：面向常识的英文QA挑战、中文知识图谱资料、数据及工具、各大公司内部里大牛分享的技术文档 PDF 或者 PPT、自然语言生成SQL语句（英文）、中文NLP数据增强（EDA）工具、英文NLP数据增强工具 、基于医药知识图谱的智能问答系统、京东商品知识图谱、基于mongodb存储的军事领域知识图谱问答项目、基于远监督的中文关系抽取、语音情感分析、中文ULMFiT-情感分析-文本分类-语料及模型、一个拍照做题程序、世界各国大规模人名库、一个利用有趣中文语料库 qingyun 训练出来的中文聊天机器人、中文聊天机器人seqGAN、省市区镇行政区划数据带拼音标注、教育行业新闻语料库包含自动文摘功能、开放了对话机器人-知识图谱-语义理解-自然语言处理工具及数据、中文知识图谱：基于百度百科中文页面-抽取三元组信息-构建中文知识图谱、masr: 中文语音识别-提供预训练模型-高识别率、Python音频数据增广库、中文全词覆盖BERT及两份阅读理解数据、ConvLab：开源多域端到端对话系统平台、中文自然语言处理数据集、基于最新版本rasa搭建的对话系统、基于TensorFlow和BERT的管道式实体及关系抽取、一个小型的证券知识图谱/知识库、复盘所有NLP比赛的TOP方案、OpenCLaP：多领域开源中文预训练语言模型仓库、UER：基于不同语料+编码器+目标任务的中文预训练模型仓库、中文自然语言处理向量合集、基于金融-司法领域(兼有闲聊性质)的聊天机器人、g2pC：基于上下文的汉语读音自动标记模块、Zincbase 知识图谱构建工具包、诗歌质量评价/细粒度情感诗歌语料库、快速转化「中文数字」和「阿拉伯数字」、百度知道问答语料库、基于知识图谱的问答系统、jieba_fast 加速版的jieba、正则表达式教程、中文阅读理解数据集、基于BERT等最新语言模型的抽取式摘要提取、Python利用深度学习进行文本摘要的综合指南、知识图谱深度学习相关资料整理、维基大规模平行文本语料、StanfordNLP 0.2.0：纯Python版自然语言处理包、NeuralNLP-NeuralClassifier：腾讯开源深度学习文本分类工具、端到端的封闭域对话系统、中文命名实体识别：NeuroNER vs. BertNER、新闻事件线索抽取、2019年百度的三元组抽取比赛：“科学空间队”源码、基于依存句法的开放域文本知识三元组抽取和知识库构建、中文的GPT2训练代码、ML-NLP - 机器学习(Machine Learning)NLP面试中常考到的知识点和代码实现、nlp4han:中文自然语言处理工具集(断句/分词/词性标注/组块/句法分析/语义分析/NER/N元语法/HMM/代词消解/情感分析/拼写检查、XLM：Facebook的跨语言预训练语言模型、用基于BERT的微调和特征提取方法来进行知识图谱百度百科人物词条属性抽取、中文自然语言处理相关的开放任务-数据集-当前最佳结果、CoupletAI - 基于CNN+Bi-LSTM+Attention 的自动对对联系统、抽象知识图谱、MiningZhiDaoQACorpus - 580万百度知道问答数据挖掘项目、brat rapid annotation tool: 序列标注工具、大规模中文知识图谱数据：1.4亿实体、数据增强在机器翻译及其他nlp任务中的应用及效果、allennlp阅读理解:支持多种数据和模型、PDF表格数据提取工具 、 Graphbrain：AI开源软件库和科研工具，目的是促进自动意义提取和文本理解以及知识的探索和推断、简历自动筛选系统、基于命名实体识别的简历自动摘要、中文语言理解测评基准，包括代表性的数据集&基准模型&语料库&排行榜、树洞 OCR 文字识别 、从包含表格的扫描图片中识别表格和文字、语声迁移、Python口语自然语言处理工具集(英文)、 similarity：相似度计算工具包，java编写、海量中文预训练ALBERT模型 、Transformers 2.0 、基于大规模音频数据集Audioset的音频增强 、Poplar：网页版自然语言标注工具、图片文字去除，可用于漫画翻译 、186种语言的数字叫法库、Amazon发布基于知识的人-人开放领域对话数据集 、中文文本纠错模块代码、繁简体转换 、 Python实现的多种文本可读性评价指标、类似于人名/地名/组织机构名的命名体识别数据集 、东南大学《知识图谱》研究生课程(资料)、. 英文拼写检查库 、 wwsearch是企业微信后台自研的全文检索引擎、CHAMELEON：深度学习新闻推荐系统元架构 、 8篇论文梳理BERT相关模型进展与反思、DocSearch：免费文档搜索引擎、 LIDA：轻量交互式对话标注工具 、aili - the fastest in-memory index in the East 东半球最快并发索引 、知识图谱车音工作项目、自然语言生成资源大全 、中日韩分词库mecab的Python接口库、中文文本摘要/关键词提取、汉字字符特征提取器 (featurizer)，提取汉字的特征（发音特征、字形特征）用做深度学习的特征、中文生成任务基准测评 、中文缩写数据集、中文任务基准测评 - 代表性的数据集-基准(预训练)模型-语料库-baseline-工具包-排行榜、PySS3：面向可解释AI的SS3文本分类器机器可视化工具 、中文NLP数据集列表、COPE - 格律诗编辑程序、doccano：基于网页的开源协同多语言文本标注工具 、PreNLP：自然语言预处理库、简单的简历解析器，用来从简历中提取关键信息、用于中文闲聊的GPT2模型：GPT2-chitchat、基于检索聊天机器人多轮响应选择相关资源列表(Leaderboards、Datasets、Papers)、(Colab)抽象文本摘要实现集锦(教程 、词语拼音数据、高效模糊搜索工具、NLP数据增广资源集、微软对话机器人框架 、 GitHub Typo Corpus：大规模GitHub多语言拼写错误/语法错误数据集、TextCluster：短文本聚类预处理模块 Short text cluster、面向语音识别的中文文本规范化、BLINK：最先进的实体链接库、BertPunc：基于BERT的最先进标点修复模型、Tokenizer：快速、可定制的文本词条化库、中文语言理解测评基准，包括代表性的数据集、基准(预训练)模型、语料库、排行榜、spaCy 医学文本挖掘与信息提取 、 NLP任务示例项目代码集、 python拼写检查库、chatbot-list - 行业内关于智能客服、聊天机器人的应用和架构、算法分享和介绍、语音质量评价指标(MOSNet, BSSEval, STOI, PESQ, SRMR)、 用138GB语料训练的法文RoBERTa预训练语言模型 、BERT-NER-Pytorch：三种不同模式的BERT中文NER实验、无道词典 - 有道词典的命令行版本，支持英汉互查和在线查询、2019年NLP亮点回顾、 Chinese medical dialogue data 中文医疗对话数据集 、最好的汉字数字(中文数字)-阿拉伯数字转换工具、 基于百科知识库的中文词语多词义/义项获取与特定句子词语语义消歧、awesome-nlp-sentiment-analysis - 情感分析、情绪原因识别、评价对象和评价词抽取、LineFlow：面向所有深度学习框架的NLP数据高效加载器、中文医学NLP公开资源整理 、MedQuAD：(英文)医学问答数据集、将自然语言数字串解析转换为整数和浮点数、Transfer Learning in Natural Language Processing (NLP) 、面向语音识别的中文/英文发音辞典、Tokenizers：注重性能与多功能性的最先进分词器、CLUENER 细粒度命名实体识别 Fine Grained Named Entity Recognition、 基于BERT的中文命名实体识别、中文谣言数据库、NLP数据集/基准任务大列表、nlp相关的一些论文及代码, 包括主题模型、词向量(Word Embedding)、命名实体识别(NER)、文本分类(Text Classificatin)、文本生成(Text Generation)、文本相似性(Text Similarity)计算等，涉及到各种与nlp相关的算法，基于keras和tensorflow 、Python文本挖掘/NLP实战示例、 Blackstone：面向非结构化法律文本的spaCy pipeline和NLP模型通过同义词替换实现文本“变脸” 、中文 预训练 ELECTREA 模型: 基于对抗学习 pretrain Chinese Model 、albert-chinese-ner - 用预训练语言模型ALBERT做中文NER 、基于GPT2的特定主题文本生成/文本增广、开源预训练语言模型合集、多语言句向量包、编码、标记和实现：一种可控高效的文本生成方法、 英文脏话大列表 、attnvis：GPT2、BERT等transformer语言模型注意力交互可视化、CoVoST：Facebook发布的多语种语音-文本翻译语料库，包括11种语言(法语、德语、荷兰语、俄语、西班牙语、意大利语、土耳其语、波斯语、瑞典语、蒙古语和中文)的语音、文字转录及英文译文、Jiagu自然语言处理工具 - 以BiLSTM等模型为基础，提供知识图谱关系抽取 中文分词 词性标注 命名实体识别 情感分析 新词发现 关键词 文本摘要 文本聚类等功能、用unet实现对文档表格的自动检测，表格重建、NLP事件提取文献资源列表 、 金融领域自然语言处理研究资源大列表、CLUEDatasetSearch - 中英文NLP数据集：搜索所有中文NLP数据集，附常用英文NLP数据集 、medical_NER - 中文医学知识图谱命名实体识别 、(哈佛)讲因果推理的免费书、知识图谱相关学习资料/数据集/工具资源大列表、Forte：灵活强大的自然语言处理pipeline工具集 、Python字符串相似性算法库、PyLaia：面向手写文档分析的深度学习工具包、TextFooler：针对文本分类/推理的对抗文本生成模块、Haystack：灵活、强大的可扩展问答(QA)框架、中文关键短语抽取工具",Python,79208,15147,2018-08-21T11:20:39Z,2026-03-05T15:28:53Z,2753,0,14,0,37,48,85,0.5647058823529412,0,https://github.com/fighting41love/funNLP
